distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,month,hour,dayofweek,weekend,rush_hour,cab_freq,cab_type_mean
2.3,Lyft,1544949304158,Boston University,Beacon Hill,10.5,1.0,fe72eb57-2c78-4ed7-a651-79dd702e61a2,lyft,Lyft,2018-12-16 08:35:04.158,12,8,6,1,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1543306882178,Northeastern University,North Station,27.5,1.0,1c397529-f84b-405f-8ce0-2d40ee3469f3,lyft_lux,Lux Black,2018-11-27 08:21:22.178,11,8,1,0,1,0.49561070770564647,16.91635687732342
3.25,Lyft,1543528084803,Northeastern University,North Station,19.5,1.0,6389cf56-87aa-42c0-8b0a-f76887cdd91c,lyft_plus,Lyft XL,2018-11-29 21:48:04.803,11,21,3,0,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1543446129605,Northeastern University,North Station,38.5,1.0,6cec2333-90bb-4fcf-838e-29a5caf7b49e,lyft_luxsuv,Lux Black XL,2018-11-28 23:02:09.605,11,23,2,0,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1543319303830,Northeastern University,North Station,22.5,1.0,8e9cbb18-152d-47c2-b096-0fa3a181c1f9,lyft_premier,Lux,2018-11-27 11:48:23.830,11,11,1,0,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1545012007286,Northeastern University,North Station,10.5,1.0,d4811b32-ddf8-46ac-b412-163d84c2d598,lyft,Lyft,2018-12-17 02:00:07.286,12,2,0,0,0,0.49561070770564647,16.91635687732342
3.25,Lyft,1543237510154,Northeastern University,North Station,3.0,1.0,eacaba66-581e-41bb-8ba4-6befd80f923b,lyft_line,Shared,2018-11-26 13:05:10.154,11,13,0,0,0,0.49561070770564647,16.91635687732342
2.17,Uber,1545010806700,South Station,North Station,28.5,1.0,12c3946e-28f9-4897-967d-346bea1b2b96,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-17 01:40:06.700,12,1,0,0,0,0.5043892922943535,15.743446497636441
2.17,Uber,1544860209355,South Station,North Station,20.5,1.0,1821136f-6255-4af5-a35c-29301a87b979,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-15 07:50:09.355,12,7,5,1,0,0.5043892922943535,15.743446497636441
2.17,Uber,1543461556504,South Station,North Station,9.5,1.0,774c4d49-7b67-4701-9543-9209ae34139e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29 03:19:16.504,11,3,3,0,0,0.5043892922943535,15.743446497636441
2.17,Uber,1543768678059,South Station,North Station,17.5,1.0,94cd7adc-9ad3-42af-b51d-ae9ca8c86c25,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-02 16:37:58.059,12,16,6,1,0,0.5043892922943535,15.743446497636441
2.17,Uber,1544728208970,South Station,North Station,9.5,1.0,ba985523-79e5-4582-942b-8ffd0571d9d0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-13 19:10:08.970,12,19,3,0,0,0.5043892922943535,15.743446497636441
2.17,Uber,1544846712912,South Station,North Station,10.0,1.0,ea18e17a-0386-4563-a0df-7d83b5fd57a9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-15 04:05:12.912,12,4,5,1,0,0.5043892922943535,15.743446497636441
0.99,Uber,1544829312635,Financial District,Haymarket Square,9.5,1.0,0135d560-21dc-4d83-a67f-bdcc798330cb,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-14 23:15:12.635,12,23,4,0,0,0.5043892922943535,15.743446497636441
0.99,Uber,1544852408994,Financial District,Haymarket Square,7.0,1.0,069d5dfb-bbd5-4d31-aa46-3e752701e794,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-15 05:40:08.994,12,5,5,1,0,0.5043892922943535,15.743446497636441
0.99,Uber,1544679610805,Financial District,Haymarket Square,15.0,1.0,c2c4bb7c-fc2f-452f-8ee1-251743a7f981,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-13 05:40:10.805,12,5,3,0,0,0.5043892922943535,15.743446497636441
1.99,Lyft,1544928904216,Theatre District,Northeastern University,9.0,1.0,09f0ab4e-5c4b-4b60-929e-82dba36f8fa4,lyft,Lyft,2018-12-16 02:55:04.216,12,2,6,1,0,0.49561070770564647,16.91635687732342
1.99,Lyft,1544998511469,Theatre District,Northeastern University,13.5,1.0,1da41233-d176-4735-9033-3eb2657aa4e8,lyft_plus,Lyft XL,2018-12-16 22:15:11.469,12,22,6,1,0,0.49561070770564647,16.91635687732342
1.99,Lyft,1544890205289,Theatre District,Northeastern University,5.0,1.0,50f16991-9c58-4786-9183-a1ed8ef9da53,lyft_line,Shared,2018-12-15 16:10:05.289,12,16,5,1,0,0.49561070770564647,16.91635687732342
1.99,Lyft,1543697282016,Theatre District,Northeastern University,16.5,1.0,8dd8d835-8510-4ab1-831b-e5d996c036a7,lyft_premier,Lux,2018-12-01 20:48:02.016,12,20,5,1,0,0.49561070770564647,16.91635687732342
3.07,Uber,1545131112146,North Station,Fenway,33.0,1.0,3f4e4657-286d-451d-b3a4-23b031497211,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-18 11:05:12.146,12,11,1,0,0,0.5043892922943535,15.743446497636441
3.07,Uber,1544805911806,North Station,Fenway,8.5,1.0,53b35438-ff12-4bf7-b577-95649f92a848,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-14 16:45:11.806,12,16,4,0,1,0.5043892922943535,15.743446497636441
3.07,Uber,1543279335147,North Station,Fenway,10.5,1.0,a1ce0827-224f-4c89-a450-e2a3e371ea94,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27 00:42:15.147,11,0,1,0,0,0.5043892922943535,15.743446497636441
3.07,Uber,1543399114660,North Station,Fenway,18.0,1.0,a87a7b8a-5626-47a8-925f-d68197703a9f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28 09:58:34.660,11,9,2,0,1,0.5043892922943535,15.743446497636441
3.07,Uber,1543520288530,North Station,Fenway,23.5,1.0,b298f0a7-5aa3-46f6-983d-6aeea56f631a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29 19:38:08.530,11,19,3,0,0,0.5043892922943535,15.743446497636441
3.07,Uber,1543618086375,North Station,Fenway,10.5,1.0,cc55165c-e57f-418c-b7db-31e51bae5046,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-30 22:48:06.375,11,22,4,0,0,0.5043892922943535,15.743446497636441
1.94,Lyft,1543223829884,Beacon Hill,North End,19.5,1.0,1d2cf11f-16c0-4c23-82b6-77a232937f5f,lyft_lux,Lux Black,2018-11-26 09:17:09.884,11,9,0,0,1,0.49561070770564647,16.91635687732342
1.94,Lyft,1543459074577,Beacon Hill,North End,13.5,1.0,25cd407b-419f-479d-9543-742c879fccc2,lyft_plus,Lyft XL,2018-11-29 02:37:54.577,11,2,3,0,0,0.49561070770564647,16.91635687732342
1.94,Lyft,1543557478552,Beacon Hill,North End,16.5,1.0,9b622963-038f-400c-897d-55e0d66d3d7c,lyft_premier,Lux,2018-11-30 05:57:58.552,11,5,4,0,0,0.49561070770564647,16.91635687732342
1.94,Lyft,1543614180665,Beacon Hill,North End,9.0,1.0,e7197df4-7530-4fab-9b2d-01bd5df144a6,lyft,Lyft,2018-11-30 21:43:00.665,11,21,4,0,0,0.49561070770564647,16.91635687732342
1.94,Lyft,1544845811100,Beacon Hill,North End,7.0,1.0,f2b1ac71-3f39-43c4-a104-e067c46871eb,lyft_line,Shared,2018-12-15 03:50:11.100,12,3,5,1,0,0.49561070770564647,16.91635687732342
1.94,Lyft,1545125713260,Beacon Hill,North End,30.0,1.0,fcf15d7a-e98b-46bf-bcc6-980779e7b7c5,lyft_luxsuv,Lux Black XL,2018-12-18 09:35:13.260,12,9,1,0,1,0.49561070770564647,16.91635687732342
2.17,Uber,1543447388498,South Station,North Station,27.0,1.0,3511c237-6bc0-4e9b-bb38-3957c51e6c84,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28 23:23:08.498,11,23,2,0,0,0.5043892922943535,15.743446497636441
2.17,Uber,1543595878501,South Station,North Station,8.5,1.0,4718dd8e-5f9a-4744-9826-e96fce278036,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-30 16:37:58.501,11,16,4,0,1,0.5043892922943535,15.743446497636441
0.88,Uber,1543438748023,Haymarket Square,West End,7.5,1.0,170847e5-6ff2-4666-b840-e27eb359a074,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28 20:59:08.023,11,20,2,0,0,0.5043892922943535,15.743446497636441
0.88,Uber,1543405628867,Haymarket Square,West End,7.5,1.0,1a253711-29fc-41a4-9004-0f3f0f91ab3c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28 11:47:08.867,11,11,2,0,0,0.5043892922943535,15.743446497636441
0.88,Uber,1543352245053,Haymarket Square,West End,12.0,1.0,315ec016-de7d-40f1-80b6-50632b61d06e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27 20:57:25.053,11,20,1,0,0,0.5043892922943535,15.743446497636441
0.88,Uber,1545041707946,Haymarket Square,West End,16.0,1.0,554e32cf-8cd1-4032-ab57-84e3d5f8069c,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-17 10:15:07.946,12,10,0,0,0,0.5043892922943535,15.743446497636441
0.88,Uber,1544746505612,Haymarket Square,West End,7.5,1.0,72eb651a-f36a-43e4-9fa8-a4fcf80abd09,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-14 00:15:05.612,12,0,4,0,0,0.5043892922943535,15.743446497636441
0.88,Uber,1543713183746,Haymarket Square,West End,26.0,1.0,cf575326-41c6-4b96-8ebe-cb6ae27ed3aa,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-02 01:13:03.746,12,1,6,1,0,0.5043892922943535,15.743446497636441
1.06,Lyft,1543349182606,Northeastern University,Back Bay,3.5,1.0,0ac83fcb-d176-4845-a4a6-c89a7ab01397,lyft_line,Shared,2018-11-27 20:06:22.606,11,20,1,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543493883396,Northeastern University,Back Bay,11.0,1.0,47090033-eb77-425c-a0c6-4efc8715c8d7,lyft_plus,Lyft XL,2018-11-29 12:18:03.396,11,12,3,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1545102005115,Northeastern University,Back Bay,7.0,1.0,5c9bcecf-c829-4334-b0a9-d0c9b445d50b,lyft,Lyft,2018-12-18 03:00:05.115,12,3,1,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543527782848,Northeastern University,Back Bay,26.0,1.0,736ce38c-f669-4db4-b3e9-7bc0065a4477,lyft_luxsuv,Lux Black XL,2018-11-29 21:43:02.848,11,21,3,0,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1543688279513,Northeastern University,Back Bay,13.5,1.0,73972d8f-2a85-41da-b55b-16666d92bdff,lyft_premier,Lux,2018-12-01 18:17:59.513,12,18,5,1,0,0.49561070770564647,16.91635687732342
1.06,Lyft,1544787313157,Northeastern University,Back Bay,16.5,1.0,e4722da0-be28-42fd-9eee-ac424369f354,lyft_lux,Lux Black,2018-12-14 11:35:13.157,12,11,4,0,0,0.49561070770564647,16.91635687732342
1.28,Uber,1543426283365,Theatre District,South Station,8.5,1.0,24eaea5d-42d0-4719-aa37-659d616e0e5c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28 17:31:23.365,11,17,2,0,1,0.5043892922943535,15.743446497636441
1.28,Uber,1545064512006,Theatre District,South Station,8.5,1.0,2dd326d8-7e2c-4a3a-8078-c84b3a7c9fc2,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-17 16:35:12.006,12,16,0,0,1,0.5043892922943535,15.743446497636441
1.28,Uber,1543511285041,Theatre District,South Station,26.0,1.0,6de5335f-b5de-4539-887e-855fb615d4f2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29 17:08:05.041,11,17,3,0,1,0.5043892922943535,15.743446497636441
1.28,Uber,1543717680130,Theatre District,South Station,7.5,1.0,73ebfc79-0ee6-4218-9701-512c71001100,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-02 02:28:00.130,12,2,6,1,0,0.5043892922943535,15.743446497636441
1.28,Uber,1544696706374,Theatre District,South Station,12.5,1.0,999dba20-aad4-4b38-a6d9-b14fc2f2141d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-13 10:25:06.374,12,10,3,0,0,0.5043892922943535,15.743446497636441
1.28,Uber,1544825409547,Theatre District,South Station,17.0,1.0,b3ef352e-1477-4ed3-b0b2-e21a289b0308,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-14 22:10:09.547,12,22,4,0,0,0.5043892922943535,15.743446497636441
2.79,Uber,1544812209080,Beacon Hill,Boston University,9.5,1.0,37fe65e5-4cdd-44fd-acac-e86741b29547,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-14 18:30:09.080,12,18,4,0,1,0.5043892922943535,15.743446497636441
2.79,Uber,1545153611211,Beacon Hill,Boston University,20.5,1.0,3d07b06c-1af6-4294-8191-90e65977eee9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-18 17:20:11.211,12,17,1,0,1,0.5043892922943535,15.743446497636441
2.79,Uber,1543440727824,Beacon Hill,Boston University,31.5,1.0,76a1f6f5-830c-48df-bc0c-db16743684fc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28 21:32:07.824,11,21,2,0,0,0.5043892922943535,15.743446497636441
2.79,Uber,1543467465857,Beacon Hill,Boston University,8.0,1.0,8095bcca-821a-410d-95e3-3b143e6913c1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29 04:57:45.857,11,4,3,0,0,0.5043892922943535,15.743446497636441
2.79,Uber,1544820312892,Beacon Hill,Boston University,17.5,1.0,cee80f73-d237-4c80-b29f-d55e6b4a9237,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-14 20:45:12.892,12,20,4,0,0,0.5043892922943535,15.743446497636441
2.79,Uber,1543829576049,Beacon Hill,Boston University,9.5,1.0,f4fafd2f-81d5-42ed-8392-2369610198ea,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-03 09:32:56.049,12,9,0,0,1,0.5043892922943535,15.743446497636441
1.17,Lyft,1545093309411,Financial District,North End,13.5,1.0,15fa7e21-0ca1-4ef1-8019-ae74642e39ab,lyft_premier,Lux,2018-12-18 00:35:09.411,12,0,1,0,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1544961911052,Financial District,North End,10.5,1.0,1b2d9d0f-474e-48cb-96e6-c65d047157d8,lyft_plus,Lyft XL,2018-12-16 12:05:11.052,12,12,6,1,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1545029105151,Financial District,North End,7.0,1.0,41d4b556-3e2c-4384-b2bd-bc63e2a94e41,lyft,Lyft,2018-12-17 06:45:05.151,12,6,0,0,1,0.49561070770564647,16.91635687732342
1.17,Lyft,1543259649912,Financial District,North End,16.5,1.0,6654171b-42ed-4c0e-8937-dc9a3cb783a7,lyft_lux,Lux Black,2018-11-26 19:14:09.912,11,19,0,0,0,0.49561070770564647,16.91635687732342
1.17,Lyft,1543853881504,Financial District,North End,27.5,1.0,a9aedd10-c4b2-4d7f-a81d-b7d1065b80d7,lyft_luxsuv,Lux Black XL,2018-12-03 16:18:01.504,12,16,0,0,1,0.49561070770564647,16.91635687732342
1.17,Lyft,1544738109839,Financial District,North End,5.0,1.0,f041614d-2d28-4d2b-9840-da7abcfdcb41,lyft_line,Shared,2018-12-13 21:55:09.839,12,21,3,0,0,0.49561070770564647,16.91635687732342
1.3,Uber,1544683812938,Theatre District,South Station,13.0,1.0,301334c1-856c-494e-aa7b-1c3435febaf3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-13 06:50:12.938,12,6,3,0,1,0.5043892922943535,15.743446497636441
1.3,Uber,1545138310731,Theatre District,South Station,8.5,1.0,349b6bd1-ed26-4815-8e9a-bef1413f6a3f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-18 13:05:10.731,12,13,1,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1543661579632,Theatre District,South Station,27.0,1.0,88e88f94-feaf-466b-a854-d092b0c76d13,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-01 10:52:59.632,12,10,5,1,0,0.5043892922943535,15.743446497636441
1.3,Uber,1544688311749,Theatre District,South Station,16.5,1.0,a8c1af15-c58c-4b99-b5af-ef771f9ebf10,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-13 08:05:11.749,12,8,3,0,1,0.5043892922943535,15.743446497636441
1.3,Uber,1543451527941,Theatre District,South Station,8.5,1.0,b33c59e6-ea49-4496-a4af-e0409c3616c5,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29 00:32:07.941,11,0,3,0,0,0.5043892922943535,15.743446497636441
1.3,Uber,1544837407514,Theatre District,South Station,7.5,1.0,c90a738a-e2f5-4b18-b580-394201fa8618,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-15 01:30:07.514,12,1,5,1,0,0.5043892922943535,15.743446497636441
2.45,Lyft,1543532582304,Beacon Hill,Northeastern University,13.5,1.0,02ff0014-0fa6-4305-a075-097589a6b097,lyft_plus,Lyft XL,2018-11-29 23:03:02.304,11,23,3,0,0,0.49561070770564647,16.91635687732342
2.45,Lyft,1544968510542,Beacon Hill,Northeastern University,5.0,1.0,1b0f7d06-e290-4ba8-b2cf-40393e6d20bd,lyft_line,Shared,2018-12-16 13:55:10.542,12,13,6,1,0,0.49561070770564647,16.91635687732342
2.45,Lyft,1543519077878,Beacon Hill,Northeastern University,9.0,1.0,411d3c8a-be02-4559-b4b1-6b3e60242a21,lyft,Lyft,2018-11-29 19:17:57.878,11,19,3,0,0,0.49561070770564647,16.91635687732342
2.72,Lyft,1543891385951,Beacon Hill,Boston University,32.5,1.0,0312cc2c-285e-4654-a911-2dc6f806e4db,lyft_luxsuv,Lux Black XL,2018-12-04 02:43:05.951,12,2,1,0,0,0.49561070770564647,16.91635687732342
2.72,Lyft,1543276274415,Beacon Hill,Boston University,16.5,1.0,262673da-7507-4f9e-8793-37eb27c3c27a,lyft_premier,Lux,2018-11-26 23:51:14.415,11,23,0,0,0,0.49561070770564647,16.91635687732342
2.72,Lyft,1544810712679,Beacon Hill,Boston University,7.0,1.0,5afb0d33-1724-4fa3-9165-752f68135cbc,lyft_line,Shared,2018-12-14 18:05:12.679,12,18,4,0,1,0.49561070770564647,16.91635687732342
2.72,Lyft,1543433168209,Beacon Hill,Boston University,13.5,1.0,8aa23a13-c7da-40dd-8d4a-c56273edad66,lyft_plus,Lyft XL,2018-11-28 19:26:08.209,11,19,2,0,0,0.49561070770564647,16.91635687732342
2.72,Lyft,1543293742240,Beacon Hill,Boston University,22.5,1.0,9abbac46-8818-4b01-87e0-ce32434eda29,lyft_lux,Lux Black,2018-11-27 04:42:22.240,11,4,1,0,0,0.49561070770564647,16.91635687732342
2.72,Lyft,1543825078155,Beacon Hill,Boston University,10.5,1.0,da1b85b3-ab87-42c8-b5ce-9e801ed958b3,lyft,Lyft,2018-12-03 08:17:58.155,12,8,0,0,1,0.49561070770564647,16.91635687732342
2.61,Uber,1544971508803,Beacon Hill,Northeastern University,19.0,1.0,24682fce-fb45-440a-8180-e458f36550e9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-16 14:45:08.803,12,14,6,1,0,0.5043892922943535,15.743446497636441
2.61,Uber,1543342161867,Beacon Hill,Northeastern University,10.5,1.0,41bb46c9-b564-4320-b495-7e2c34bc7a04,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-27 18:09:21.867,11,18,1,0,1,0.5043892922943535,15.743446497636441
2.61,Uber,1543611177150,Beacon Hill,Northeastern University,16.0,1.0,5625a6da-479d-4ab5-ba00-64cd5f4c876d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-30 20:52:57.150,11,20,4,0,0,0.5043892922943535,15.743446497636441
2.61,Uber,1544988603853,Beacon Hill,Northeastern University,7.5,1.0,738c9615-5ca1-42e7-80e6-6fb3aa392b97,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-16 19:30:03.853,12,19,6,1,0,0.5043892922943535,15.743446497636441
2.61,Uber,1545137411956,Beacon Hill,Northeastern University,31.5,1.0,79bf6bab-1476-48a4-81f6-8b8a7d213d7e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-18 12:50:11.956,12,12,1,0,0,0.5043892922943535,15.743446497636441
2.61,Uber,1544935511389,Beacon Hill,Northeastern University,10.5,1.0,95783f68-fb3c-4eb2-bfdd-069fde518557,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-16 04:45:11.389,12,4,6,1,0,0.5043892922943535,15.743446497636441
1.53,Lyft,1544863212939,Theatre District,North End,26.0,1.0,65fa7208-b7f6-48a7-88ca-89aadad0da0c,lyft_luxsuv,Lux Black XL,2018-12-15 08:40:12.939,12,8,5,1,0,0.49561070770564647,16.91635687732342
0.54,Lyft,1543660979719,North Station,Haymarket Square,9.0,1.0,cbb7c610-f34f-4ae6-b112-da6b33ade45c,lyft_plus,Lyft XL,2018-12-01 10:42:59.719,12,10,5,1,0,0.49561070770564647,16.91635687732342
1.16,Uber,1543713777524,Theatre District,Haymarket Square,7.5,1.0,0288eaca-4c4f-439e-93b2-5258dbc24c71,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-12-02 01:22:57.524,12,1,6,1,0,0.5043892922943535,15.743446497636441
1.16,Uber,1544409217197,Theatre District,Haymarket Square,7.5,1.0,1020992f-c28a-407d-969c-73af70da9555,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-12-10 02:33:37.197,12,2,0,0,0,0.5043892922943535,15.743446497636441
1.16,Uber,1544742305883,Theatre District,Haymarket Square,11.5,1.0,305c10e8-380a-4791-8345-fcb767717055,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-13 23:05:05.883,12,23,3,0,0,0.5043892922943535,15.743446497636441
1.16,Uber,1543789981214,Theatre District,Haymarket Square,7.0,1.0,315ba47c-bb89-4c5b-be57-26c643ce8194,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-02 22:33:01.214,12,22,6,1,0,0.5043892922943535,15.743446497636441
1.16,Uber,1543304723829,Theatre District,Haymarket Square,15.0,1.0,647f0f92-01d4-4fec-9257-7ad4d3eb4dce,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-27 07:45:23.829,11,7,1,0,1,0.5043892922943535,15.743446497636441
1.16,Uber,1543276274216,Theatre District,Haymarket Square,27.5,1.0,e76654bb-644a-422f-9528-f53216c4fe3b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26 23:51:14.216,11,23,0,0,0,0.5043892922943535,15.743446497636441
1.72,Lyft,1544711410458,Back Bay,Fenway,22.5,1.75,47ebc2ff-4c12-4234-9b32-bb27aa9c0ea2,lyft_premier,Lux,2018-12-13 14:30:10.458,12,14,3,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543260549594,Back Bay,Fenway,45.5,1.75,5383205a-ed73-4977-b464-7d5ef3361b38,lyft_luxsuv,Lux Black XL,2018-11-26 19:29:09.594,11,19,0,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543489681490,Back Bay,Fenway,13.5,1.75,83f7e383-d5f7-4e2d-96e9-8d1f23a6d942,lyft,Lyft,2018-11-29 11:08:01.490,11,11,3,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543695784218,Back Bay,Fenway,22.5,1.75,89abe3db-4bfe-4c56-b8c8-e0c60065d7bc,lyft_plus,Lyft XL,2018-12-01 20:23:04.218,12,20,5,1,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543313362075,Back Bay,Fenway,9.0,1.0,ac039079-8663-44a2-9ba6-26519df7fc19,lyft_line,Shared,2018-11-27 10:09:22.075,11,10,1,0,0,0.49561070770564647,16.91635687732342
1.72,Lyft,1543816078583,Back Bay,Fenway,32.5,1.75,e9632a3f-e4ce-4fe4-aa59-42f9ebd8ab95,lyft_lux,Lux Black,2018-12-03 05:47:58.583,12,5,0,0,0,0.49561070770564647,16.91635687732342
1.03,Lyft,1544817607595,North End,Financial District,10.5,1.0,95519221-dbcd-4d52-8edc-3c29429c058e,lyft_premier,Lux,2018-12-14 20:00:07.595,12,20,4,0,0,0.49561070770564647,16.91635687732342
1.03,Lyft,1544949909392,North End,Financial District,16.5,1.0,daf73ec7-e28b-4293-8c79-f0b040de2f42,lyft_lux,Lux Black,2018-12-16 08:45:09.392,12,8,6,1,0,0.49561070770564647,16.91635687732342
1.03,Lyft,1543702376204,North End,Financial District,27.5,1.0,de6cf170-6fce-4e88-9116-8b3062492952,lyft_luxsuv,Lux Black XL,2018-12-01 22:12:56.204,12,22,5,1,0,0.49561070770564647,16.91635687732342
1.03,Lyft,1543557780209,North End,Financial District,3.0,1.0,e505c9af-6dab-4b6b-8c48-985bd4457241,lyft_line,Shared,2018-11-30 06:03:00.209,11,6,4,0,1,0.49561070770564647,16.91635687732342
1.03,Lyft,1543771679111,North End,Financial District,10.5,1.0,f894e3aa-ef11-4a16-a533-9166d4086172,lyft_plus,Lyft XL,2018-12-02 17:27:59.111,12,17,6,1,0,0.49561070770564647,16.91635687732342
1.03,Lyft,1543451887506,North End,Financial District,7.0,1.0,f926115b-f8aa-4d04-aed5-808bb9b1dd5c,lyft,Lyft,2018-11-29 00:38:07.506,11,0,3,0,0,0.49561070770564647,16.91635687732342
1.4,Uber,1544833214899,Boston University,Back Bay,12.0,1.0,407dcb8f-1813-4c38-a62c-11dfa4ac8333,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-12-15 00:20:14.899,12,0,5,1,0,0.5043892922943535,15.743446497636441
1.4,Uber,1543880876543,Boston University,Back Bay,7.5,1.0,56887a28-6cdf-4e63-a534-4103171f7283,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-12-03 23:47:56.543,12,23,0,0,0,0.5043892922943535,15.743446497636441
1.4,Uber,1543884782508,Boston University,Back Bay,15.5,1.0,59e831be-6edd-459f-a1aa-af54c9cee5cc,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-12-04 00:53:02.508,12,0,1,0,0,0.5043892922943535,15.743446497636441
1.4,Uber,1543539780516,Boston University,Back Bay,7.5,1.0,99983c29-e7d9-4a33-bb1e-c938a899884d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-30 01:03:00.516,11,1,4,0,0,0.5043892922943535,15.743446497636441
1.4,Uber,1544766311945,Boston University,Back Bay,23.0,1.0,e71949dc-5547-4a41-90c5-e00aa302a1f2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-14 05:45:11.945,12,5,4,0,0,0.5043892922943535,15.743446497636441
